,db_id,original_sql
15530,tpch,"SELECT p.p_partkey, LENGTH(p.p_name) AS name_length, UPPER(SUBSTRING(p.p_comment, 1, 20)) AS comment_excerpt, REGEXP_REPLACE(p.p_mfgr, '[^A-Za-z]', '') AS cleaned_mfgr, CONCAT('Brand: ', p.p_brand, ' | Type: ', p.p_type) AS brand_type, REPLACE(p.p_container, 'Box', 'Container') AS modified_container, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, SUM(ps.ps_availqty) AS total_avail_qty FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey WHERE p.p_size > 10 GROUP BY p.p_partkey, p.p_name, p.p_mfgr, p.p_brand, p.p_type, p.p_container, p.p_comment ORDER BY total_avail_qty DESC LIMIT 100;"
15531,tpch,"SELECT p.p_name, CONCAT('Manufacturer: ', p.p_mfgr, ', Brand: ', p.p_brand) AS manufacturer_brand, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_value, RANK() OVER (ORDER BY SUM(ps.ps_supplycost * ps.ps_availqty) DESC) AS value_rank FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE r.r_name LIKE '%west%' AND p.p_comment NOT LIKE '%no stock%' GROUP BY p.p_partkey, p.p_name, p.p_mfgr, p.p_brand HAVING COUNT(ps.ps_suppkey) > 5 ORDER BY value_rank LIMIT 10;"
15532,tpch,"SELECT p.p_name AS part_name, s.s_name AS supplier_name, r.r_name AS region_name, COUNT(DISTINCT c.c_custkey) AS customer_count, SUM(l.l_quantity) AS total_quantity, AVG(l.l_extendedprice) AS avg_extended_price, STRING_AGG(DISTINCT LOWER(CONCAT('Order Key: ', o.o_orderkey, ' - Order Date: ', o.o_orderdate, ' - Status: ', o.o_orderstatus)), '; ') AS order_details FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE p.p_name LIKE '%widget%' AND l.l_shipdate BETWEEN DATE '1997-01-01' AND DATE '1997-12-31' AND s.s_acctbal > 1000.00 GROUP BY p.p_name, s.s_name, r.r_name ORDER BY total_quantity DESC;"
15533,tpch,"SELECT CONCAT_WS(' - ', p.p_name, s.s_name, c.c_name, r.r_name ) AS detailed_info, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, COUNT(DISTINCT c.c_custkey) AS unique_customers, AVG(s.s_acctbal) AS average_supplier_account_balance FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN supplier s ON l.l_suppkey = s.s_suppkey JOIN customer c ON c.c_custkey = l.l_orderkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE l.l_shipdate BETWEEN '1996-01-01' AND '1996-12-31' AND p.p_size BETWEEN 10 AND 20 AND l.l_returnflag = 'N' GROUP BY p.p_name, s.s_name, c.c_name, r.r_name ORDER BY total_revenue DESC LIMIT 100;"
15534,tpch,"SELECT p.p_name, s.s_name, COUNT(*) AS supplier_count, AVG(ps.ps_supplycost) AS avg_supply_cost, STRING_AGG(DISTINCT CONCAT('OrderID: ', o.o_orderkey, ', Total Price: ', o.o_totalprice), '; ') AS order_details FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE p.p_comment LIKE '%metal%' AND s.s_comment NOT LIKE '%discount%' AND o.o_orderdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY p.p_name, s.s_name HAVING COUNT(*) > 5 ORDER BY avg_supply_cost DESC;"
15535,tpch,"SELECT p.p_brand, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, SUM(ps.ps_availqty) AS total_available_quantity, ROUND(AVG(p.p_retailprice), 2) AS average_price, STRING_AGG(DISTINCT n.n_name, ', ') AS nations FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_size > 10 AND r.r_name LIKE '%West%' GROUP BY p.p_brand HAVING SUM(ps.ps_supplycost) > (SELECT AVG(ps_supplycost) FROM partsupp) ORDER BY total_available_quantity DESC LIMIT 10;"
15536,tpch,"SELECT p.p_name, p.p_brand, s.s_name, s.nation_name, os.total_sale, os.order_count FROM (SELECT p.p_partkey, p.p_name, p.p_mfgr, p.p_brand, p.p_type, p.p_size, p.p_container, p.p_retailprice, p.p_comment, ROW_NUMBER() OVER (PARTITION BY p.p_brand ORDER BY p.p_retailprice DESC) AS rank FROM part p WHERE POSITION('eco' IN p.p_comment) > 0) p JOIN (SELECT s.s_suppkey, s.s_name, s.s_address, n.n_name AS nation_name, s.s_phone, s.s_acctbal, s.s_comment FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey WHERE s.s_acctbal > 5000) s ON p.p_partkey = (SELECT ps.ps_partkey FROM partsupp ps WHERE ps.ps_suppkey = s.s_suppkey LIMIT 1) JOIN (SELECT o.o_orderkey, c.c_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sale, COUNT(DISTINCT l.l_orderkey) AS order_count FROM orders o JOIN customer c ON o.o_custkey = c.c_custkey JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderkey, c.c_name) os ON os.o_orderkey = (SELECT l.l_orderkey FROM lineitem l WHERE l.l_partkey = p.p_partkey LIMIT 1) WHERE p.rank <= 5 ORDER BY p.p_brand, os.total_sale DESC;"
15537,tpch,"SELECT rp.p_brand, COUNT(rp.p_partkey) AS part_count, SUM(rp.p_retailprice) AS total_retail_price, STRING_AGG(rp.p_name, ', ') AS part_names FROM (SELECT p.p_partkey, p.p_name, p.p_mfgr, p.p_brand, p.p_type, p.p_size, p.p_container, p.p_retailprice, p.p_comment, ROW_NUMBER() OVER (PARTITION BY p.p_brand ORDER BY p.p_retailprice DESC) AS price_rank FROM part p) rp WHERE rp.price_rank <= 5 GROUP BY rp.p_brand ORDER BY total_retail_price DESC;"
15538,tpch,"SELECT c.c_custkey, c.c_name, cs.*, COUNT(DISTINCT o.o_orderkey) AS order_count FROM customer c JOIN (SELECT b.p_partkey, b.name_length, b.comment_length, b.combined_string, b.upper_name, b.lower_comment, s.s_suppkey, s.supplier_name_length, s.nation_name, s.short_comment FROM (SELECT p.p_partkey, p.p_name, p.p_comment, LENGTH(p.p_name) AS name_length, LENGTH(p.p_comment) AS comment_length, CONCAT(p.p_name, ' - ', p.p_comment) AS combined_string, UPPER(p.p_name) AS upper_name, LOWER(p.p_comment) AS lower_comment FROM part p WHERE p.p_size > 10) b LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_nationkey, n.n_name AS nation_name, LENGTH(s.s_name) AS supplier_name_length, SUBSTRING(s.s_comment, 1, 30) AS short_comment FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey) s ON b.p_partkey % 10 = s.s_suppkey % 10) cs ON cs.nation_name = (SELECT r_name FROM region r WHERE r.r_regionkey = (SELECT n.n_regionkey FROM nation n WHERE n.n_nationkey = c.c_nationkey)) LEFT JOIN orders o ON o.o_custkey = c.c_custkey GROUP BY c.c_custkey, c.c_name, cs.p_partkey, cs.name_length, cs.comment_length, cs.combined_string, cs.upper_name, cs.lower_comment, cs.s_suppkey, cs.supplier_name_length, cs.nation_name, cs.short_comment ORDER BY c.c_custkey DESC;"
15539,tpch,"SELECT SUBSTRING(p.p_name FROM 1 FOR 10) AS short_name, r.r_name AS region_name, COUNT(DISTINCT s.s_suppkey) AS supplier_count, AVG(ps.ps_supplycost) AS average_supply_cost, SUM(l.l_quantity) AS total_quantity, LEFT(c.c_name, 5) AS short_customer_name, o.o_orderdate AS order_date, CONCAT(s.s_name, ' - ', s.s_phone) AS supplier_contact_info FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_comment LIKE '%fragile%' AND o.o_orderstatus = 'O' AND l.l_shipmode IN ('TRUCK', 'SHIP') GROUP BY p.p_name, r.r_name, o.o_orderdate, c.c_name, s.s_name, s.s_phone ORDER BY total_quantity DESC, average_supply_cost ASC;"
15540,tpch,"SELECT description, description_length, short_comment, upper_type FROM (SELECT p.p_name, s.s_name AS supplier_name, CONCAT(s.s_name, ' supplies ', p.p_name) AS description, LENGTH(CONCAT(s.s_name, ' supplies ', p.p_name)) AS description_length, SUBSTRING(p.p_comment FROM 1 FOR 10) AS short_comment, UPPER(p.p_type) AS upper_type FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey WHERE p.p_name LIKE 'Rubber%') WHERE description_length > 50 ORDER BY description_length DESC;"
15541,tpch,"SELECT fp.p_partkey, fp.p_name, fp.p_brand, fp.supplier_count, fp.total_available_quantity, fp.suppliers_list, COUNT(DISTINCT o.o_orderkey) AS orders_count, SUM(o.o_totalprice) AS total_sales_value, STRING_AGG(DISTINCT c.c_name, ', ') AS customer_names FROM (SELECT rp.p_partkey, rp.p_name, rp.p_brand, rp.supplier_count, rp.total_available_quantity, rp.suppliers_list FROM (SELECT p.p_partkey, p.p_name, p.p_brand, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, SUM(ps.ps_availqty) AS total_available_quantity, STRING_AGG(DISTINCT s.s_name, ', ') AS suppliers_list, ROW_NUMBER() OVER (PARTITION BY p.p_brand ORDER BY COUNT(DISTINCT ps.ps_suppkey) DESC) AS brand_rank FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey GROUP BY p.p_partkey, p.p_name, p.p_brand) rp WHERE rp.brand_rank <= 3) fp LEFT JOIN lineitem l ON fp.p_partkey = l.l_partkey LEFT JOIN orders o ON l.l_orderkey = o.o_orderkey LEFT JOIN customer c ON o.o_custkey = c.c_custkey GROUP BY fp.p_partkey, fp.p_name, fp.p_brand, fp.supplier_count, fp.total_available_quantity, fp.suppliers_list ORDER BY fp.total_available_quantity DESC;"
15542,tpch,"SELECT spd.SupplierPartInfo, cod.CustomerOrderInfo, ol.LineItemCount, ol.TotalExtendedPrice, ol.LineComments FROM (SELECT s.s_suppkey, s.s_name, p.p_name, ps.ps_availqty, ps.ps_supplycost, CONCAT(s.s_name, ' supplies ', p.p_name, ' with availability: ', ps.ps_availqty, ' at cost: $', ROUND(ps.ps_supplycost, 2)) AS SupplierPartInfo FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey) spd JOIN (SELECT c.c_custkey, c.c_name, o.o_orderkey, o.o_totalprice, CONCAT(c.c_name, ' placed order #', o.o_orderkey, ' with total price: $', ROUND(o.o_totalprice, 2)) AS CustomerOrderInfo FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey) cod ON spd.s_suppkey = (SELECT ps.ps_suppkey FROM partsupp ps WHERE ps.ps_partkey IN (SELECT p.p_partkey FROM part p WHERE p.p_name LIKE '%widget%')) JOIN (SELECT ol.l_orderkey, COUNT(ol.l_linenumber) AS LineItemCount, SUM(ol.l_extendedprice) AS TotalExtendedPrice, STRING_AGG(ol.l_comment, '; ') AS LineComments FROM lineitem ol GROUP BY ol.l_orderkey) ol ON ol.l_orderkey = (SELECT o.o_orderkey FROM orders o WHERE o.o_custkey = cod.c_custkey) WHERE spd.ps_supplycost < (SELECT AVG(ps_supplycost) FROM partsupp);"
15543,tpch,"SELECT p.p_brand, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, SUM(l.l_quantity) AS total_quantity, AVG(l.l_extendedprice) AS avg_extended_price, STRING_AGG(DISTINCT s.s_name, ', ') AS supplier_names FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE p.p_type LIKE '%plastic%' AND o.o_orderstatus = 'F' AND l.l_shipdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY p.p_brand HAVING COUNT(DISTINCT ps.ps_suppkey) > 5 ORDER BY total_quantity DESC;"
15544,tpch,"SELECT COUNT(DISTINCT p.p_name) AS unique_parts, AVG(s.s_acctbal) AS avg_supplier_balance, SUM(CASE WHEN o.o_orderstatus = 'F' THEN l.l_extendedprice ELSE 0 END) AS total_freight_sales, SUBSTRING(p.p_comment, 1, 10) AS short_comment, REGEXP_REPLACE(n.n_name, '.*(US|CAN).*', 'North America') AS region_grouping, CONCAT(s.s_name, ' (', s.s_phone, ')') AS supplier_info, STRING_AGG(DISTINCT p.p_type, ', ') AS part_types, LEFT(c.c_name, 5) AS customer_prefix FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE r.r_name LIKE 'Europe%' AND l.l_shipdate > '1997-01-01' GROUP BY short_comment, region_grouping, supplier_info, customer_prefix ORDER BY avg_supplier_balance DESC;"
15545,tpch,"SELECT rs.s_name, co.c_name, co.total_spent, rs.s_acctbal FROM (SELECT s.s_suppkey, s.s_name, s.s_acctbal, ROW_NUMBER() OVER (PARTITION BY p.p_partkey ORDER BY s.s_acctbal DESC) AS rank FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey WHERE p.p_name LIKE 'rubber%') rs JOIN (SELECT c.c_custkey, c.c_name, SUM(o.o_totalprice) as total_spent FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name) co ON rs.rank = 1 WHERE co.total_spent > 1000 ORDER BY rs.s_acctbal DESC, co.total_spent DESC;"
15546,tpch,"SELECT r_name, avg_length, total_count FROM (SELECT SUBSTRING(combined_info, 1, 10) AS short_info, AVG(combined_length) AS avg_length, COUNT(*) AS total_count FROM (SELECT p.p_name, s.s_name, c.c_name, o.o_orderkey, l.l_extendedprice, CONCAT(p.p_name, ' ', s.s_name, ' ', c.c_name) AS combined_info, LENGTH(CONCAT(p.p_name, ' ', s.s_name, ' ', c.c_name)) AS combined_length FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE p.p_size > 2 AND s.s_acctbal > 1000) GROUP BY short_info) ad JOIN nation n ON n.n_nationkey = ( SELECT s_nationkey FROM supplier s JOIN (SELECT p.p_name, s.s_name, c.c_name, o.o_orderkey, l.l_extendedprice, CONCAT(p.p_name, ' ', s.s_name, ' ', c.c_name) AS combined_info, LENGTH(CONCAT(p.p_name, ' ', s.s_name, ' ', c.c_name)) AS combined_length FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE p.p_size > 2 AND s.s_acctbal > 1000) cd ON s.s_name = cd.s_name LIMIT 1 ) JOIN region r ON n.n_regionkey = r.r_regionkey WHERE r.r_name LIKE 'N%' ORDER BY avg_length DESC;"
15547,tpch,"SELECT CONCAT(s.s_name, ' from ', n.n_name, ' (', r.r_name, ')') AS supplier_info, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, AVG(l.l_quantity) AS avg_quantity, MAX(l.l_shipdate) AS last_ship_date FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE p.p_name LIKE '%widget%' AND l.l_shipdate > '1997-01-01' AND s.s_acctbal > 5000 GROUP BY s.s_name, n.n_name, r.r_name ORDER BY total_revenue DESC;"
15548,tpch,"SELECT * FROM (SELECT rp.p_partkey, rp.p_name, rp.p_retailprice, sd.s_name AS supplier_name, co.total_sales, co.lineitem_count FROM (SELECT p.p_partkey, p.p_name, p.p_size, p.p_retailprice, ROW_NUMBER() OVER (PARTITION BY p.p_size ORDER BY p.p_retailprice DESC) as size_ranking FROM part p WHERE p.p_size IN (SELECT DISTINCT p_size FROM part WHERE p_size > 0)) rp JOIN partsupp ps ON rp.p_partkey = ps.ps_partkey JOIN (SELECT s.s_suppkey, s.s_name, s.s_nationkey, s.s_acctbal, n.n_name AS nation_name FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey WHERE s.s_acctbal > 50000) sd ON ps.ps_suppkey = sd.s_suppkey JOIN (SELECT o.o_orderkey, o.o_custkey, COUNT(l.l_orderkey) AS lineitem_count, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderkey, o.o_custkey) co ON co.o_custkey = sd.s_nationkey WHERE rp.size_ranking <= 5 ORDER BY rp.p_retailprice DESC, co.total_sales DESC) as FinalBenchmark;"
15549,tpch,"SELECT CONCAT(s.s_name, ' (', s.s_nationkey, ')') AS supplier_info, SUM(l.l_quantity) AS total_quantity, AVG(l.l_extendedprice) AS average_price, STRING_AGG(DISTINCT p.p_name, ', ') AS part_names, CASE WHEN SUM(l.l_quantity) > 100 THEN 'High Demand' WHEN SUM(l.l_quantity) BETWEEN 50 AND 100 THEN 'Medium Demand' ELSE 'Low Demand' END AS demand_category FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE c.c_mktsegment = 'BUILDING' AND l.l_shipdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY s.s_name, s.s_nationkey ORDER BY total_quantity DESC, average_price ASC LIMIT 10;"
15550,tpch,"SELECT p.p_brand, COUNT(DISTINCT p.p_partkey) AS unique_parts, SUM(ps.ps_availqty) AS total_available_quantity, AVG(p.p_retailprice) AS average_retail_price, STRING_AGG(DISTINCT CONCAT_WS(' - ', s.s_name, s.s_phone), '; ') AS supplier_info, COUNT(DISTINCT c.c_custkey) AS unique_customers, SUM(CASE WHEN o.o_orderstatus = 'O' THEN o.o_totalprice ELSE 0 END) AS total_open_orders, MAX(o.o_orderdate) AS last_order_date FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN customer c ON s.s_nationkey = c.c_nationkey JOIN orders o ON c.c_custkey = o.o_custkey WHERE p.p_type LIKE '%metal%' AND p.p_name ILIKE '%gadget%' GROUP BY p.p_brand ORDER BY unique_parts DESC, total_available_quantity DESC LIMIT 10;"
15551,tpch,"SELECT p.p_name, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, AVG(l.l_extendedprice) AS avg_extended_price, SUM(CASE WHEN l.l_returnflag = 'R' THEN 1 ELSE 0 END) AS return_count, SUBSTR(p.p_comment, 1, 10) AS short_comment, CONCAT(r.r_name, ' - ', n.n_name) AS region_nation, LEFT(COALESCE(s.s_comment, 'No Comment'), 50) AS supplier_comment_excerpt FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_type LIKE '%steel%' AND l.l_shipdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY p.p_name, r.r_name, n.n_name, p.p_comment, s.s_comment HAVING COUNT(DISTINCT ps.ps_suppkey) > 5 AND AVG(l.l_extendedprice) > (SELECT AVG(l_extendedprice) FROM lineitem WHERE l_shipdate BETWEEN '1997-01-01' AND '1997-12-31') ORDER BY region_nation DESC, avg_extended_price DESC;"
15552,tpch,"SELECT p.p_name, SUM(l.l_quantity) AS total_quantity, COUNT(DISTINCT o.o_orderkey) AS total_orders, AVG(l.l_extendedprice * (1 - l.l_discount)) AS avg_effective_price, MAX(l.l_shipdate) AS last_shipdate, (SELECT COUNT(*) FROM supplier s WHERE s.s_nationkey IN (SELECT n.n_nationkey FROM nation n WHERE n.n_name LIKE '%land%')) AS total_suppliers_land, TRIM(BOTH ' ' FROM p.p_comment) AS trimmed_comment FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE p.p_type LIKE '%plastic%' AND o.o_orderdate BETWEEN '1995-01-01' AND '1995-12-31' GROUP BY p.p_name, TRIM(BOTH ' ' FROM p.p_comment) HAVING COUNT(DISTINCT o.o_orderkey) > 5 ORDER BY avg_effective_price DESC;"
15553,tpch,"SELECT ps.s_name AS supplier_name, pp.total_available_qty AS available_quantity, pp.avg_price AS average_price, co.total_spent AS customer_total_spent, co.last_order_date AS last_order_date, r.r_name AS region_name FROM (SELECT s.s_suppkey, s.s_name, s.s_address, s.s_nationkey, s.s_phone, s.s_acctbal, s.s_comment, RANK() OVER (PARTITION BY n.n_name ORDER BY s.s_acctbal DESC) AS supplier_rank FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey) ps JOIN (SELECT p.p_partkey, p.p_name, SUM(ps.ps_availqty) AS total_available_qty, AVG(p.p_retailprice) AS avg_price FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey WHERE CHAR_LENGTH(p.p_name) > 10 GROUP BY p.p_partkey, p.p_name) pp ON ps.s_suppkey IN ( SELECT ps2.ps_suppkey FROM partsupp ps2 WHERE ps2.ps_partkey = pp.p_partkey ) JOIN nation n ON ps.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN (SELECT c.c_custkey, c.c_name, COUNT(o.o_orderkey) AS order_count, SUM(o.o_totalprice) AS total_spent, MAX(o.o_orderdate) AS last_order_date FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey GROUP BY c.c_custkey, c.c_name) co ON co.c_custkey = ps.s_nationkey WHERE ps.supplier_rank = 1 ORDER BY co.total_spent DESC, co.last_order_date DESC;"
15554,tpch,"SELECT s.s_name AS Supplier_Name, COUNT(DISTINCT ps.ps_partkey) AS Unique_Parts_Supplied, SUM(l.l_quantity) AS Total_Quantity_Supplied, AVG(l.l_extendedprice * (1 - l.l_discount)) AS Average_Price_After_Discount, STRING_AGG(DISTINCT SUBSTRING(p.p_name, 1, 10), ', ') AS Sample_Part_Names FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey WHERE s.s_acctbal > 1000 GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_quantity) > 500 ORDER BY Total_Quantity_Supplied DESC LIMIT 10;"
